# WIC2-J1-J2 WG2-A-B WF2-J01-J02 002-A-B WSC2-J4-J3 006-A-B WLNA1-J08-J09 010-A-B WSC4-J3-J2 017-A-B WISOK2-1-2 018-A-B WD2-J1-J3 019-A-B WISOK9-1-2 020-A-B WSC9-J1-J2 168-A-B WST9-J1-J3 WU37.1-J2-J1 061-A-B WU37.2-J1-J2 WST15-J3-J2 150-A-B WST39-J1-J2 176-A-B W3CN2-J01-J02 177-A-B WST48-J1-J2 211-A-B WDTP1-J28-J49 225-A-B WST60-J1-J2 240-A-B WU62-J1-J2 W4CN2-J21-J22 241-A-B WST65-J1-J2 263-A-B WF17-J1-J2 264-A-B WISOK21-1-2 265-A-B WD9-1-3 266-A-B WISOK27-1-2 267-A-B WU68-J1-J2 WST69-J1-J2 296-A-B W5CN4-J01-J02 302-A-B WST73-J1-J2 WU73.1-J2-J1 326-A-B WU73.2-J1-J2 WSC17-J4-J3 327-A-B WIM2-I1-O1 341-A-B WSC22-J1-J2 344-A-B WU86-J1-J2 WST80-J1-J2 353-A-B WU93-J1-J2 WCPA4-J01A-J02A 4AT-A-B WU4A-J1-J2 WTW4A-Input-Output WG25.1-A-B WG25.2-A-B WG25.3-A-B WISO7-J01-J02 WG26-A-B WSR7-J4-J2 WG27.1-A-B WG27.2-A-B WG27.3-A-B WOM2-J07-J08 WG37.1-A-B WG37.2-A-B WG37.3-A-B WG37.4-A-B WOC1-1-2
# 5725.0_250.0_-45.0H_CIF-5050.0G30.0_SKA18740_KKA0_MLO10_
DTP={'TC_N': 1, 'TC_R': 0, 'G_N': 1, 'G_R': 0, 'B1': 1, 'B2': 1, 'B3': 0, 'B4': 0, 'INV': 0, 'ALC': 0, 'G_NUM': -26, 'ALC_LEVEL': -26, 'LO': -320}
# Ch6
# Freq, Gain 
20940.0,-3.073923625157164
20941.004016064257,-2.914815786067102
20942.008032128513,-2.748241213279563
20943.01204819277,-2.5964686823495455
20944.016064257026,-2.462277504478564
20945.020080321287,-2.3328555610652373
20946.024096385543,-2.2033839512896662
20947.0281124498,-2.0959241650770366
20948.032128514056,-1.9943754792786237
20949.036144578313,-1.9045319286558495
20950.04016064257,-1.8180761540556318
20951.044176706826,-1.7314611186846278
20952.048192771083,-1.6450537436975097
20953.052208835343,-1.5629319642030808
20954.0562248996,-1.4907037540971046
20955.060240963856,-1.4185414379398864
20956.064257028112,-1.349037768430307
20957.06827309237,-1.2808394681848583
20958.072289156626,-1.2135075779553048
20959.076305220882,-1.151084959467589
20960.08032128514,-1.0858454667760213
20961.0843373494,-1.0203988557872776
20962.088353413656,-0.9615999228533241
20963.092369477912,-0.9194733839262241
20964.09638554217,-0.8862779886972945
20965.100401606425,-0.8626841880748728
20966.104417670682,-0.840163710502587
20967.10843373494,-0.8180901724672509
20968.112449799195,-0.795806165353568
20969.116465863455,-0.7739165358510363
20970.12048192771,-0.7574228852137921
20971.12449799197,-0.734642122316238
20972.128514056225,-0.7132481893399856
20973.13253012048,-0.6966779997898342
20974.136546184738,-0.6819235759416102
20975.140562248995,-0.6666953743879276
20976.14457831325,-0.6433928647419833
20977.14859437751,-0.6187327847978494
20978.152610441768,-0.5920737895078716
20979.156626506025,-0.5720468420751601
20980.16064257028,-0.5456840228698709
20981.164658634538,-0.5094589552004933
20982.168674698794,-0.47145899016641835
20983.17269076305,-0.43856942528105947
20984.176706827307,-0.4049834811457984
20985.180722891568,-0.377658215588653
20986.184738955824,-0.3650908027886288
20987.18875502008,-0.3519794728347705
20988.192771084337,-0.34358040908890786
20989.196787148594,-0.34139423906385247
20990.20080321285,-0.3366486354624669
20991.204819277107,-0.32427284198698914
20992.208835341364,-0.3100589999259995
20993.212851405624,-0.29768229648568223
20994.21686746988,-0.2883261813085696
20995.220883534137,-0.27332296332102857
20996.224899598394,-0.24554972627302618
20997.22891566265,-0.23141869327874076
20998.232931726907,-0.2145857879775761
20999.236947791163,-0.19446230681656118
21000.24096385542,-0.1806143756342422
21001.24497991968,-0.17760827546348423
21002.248995983937,-0.1782484560291806
21003.253012048193,-0.17437307370527577
21004.25702811245,-0.17787228225066087
21005.261044176706,-0.1770570783458254
21006.265060240963,-0.17865342182328448
21007.26907630522,-0.16972933155295777
21008.273092369476,-0.15060875736798351
21009.277108433736,-0.13165939318263753
21010.281124497993,-0.11016510714976135
21011.28514056225,-0.08929188783903186
21012.289156626506,-0.06976981488761425
21013.293172690763,-0.05730916596544233
21014.29718875502,-0.044434032059875506
21015.301204819276,-0.03295055965389082
21016.305220883532,-0.037408886758314
21017.309236947793,-0.0365799788966541
21018.31325301205,-0.03266907135961361
21019.317269076306,-0.024101739229024588
21020.321285140562,-0.02085878130996832
21021.32530120482,-0.020576101757598053
21022.329317269076,-0.02130147397620874
21023.333333333332,-0.010221032549651454
21024.33734939759,-0.0011988891094105725
21025.34136546185,0.0
21026.345381526105,-0.001679610139127874
21027.349397590362,-0.010063110017185295
21028.35341365462,-0.013422958257727657
21029.357429718875,-0.01628267641325465
21030.36144578313,-0.019288435359882783
21031.36546184739,-0.020635748673520027
21032.369477911645,-0.023725374266469146
21033.373493975905,-0.030235532455414216
21034.37751004016,-0.03271590845511696
21035.38152610442,-0.03357306729392917
21036.385542168675,-0.04046520426492606
21037.38955823293,-0.05134804798112924
21038.393574297188,-0.06667375782343044
21039.397590361445,-0.07764908673166815
21040.4016064257,-0.10172810735907944
21041.40562248996,-0.12115567586741349
21042.409638554218,-0.13966840016751547
21043.413654618475,-0.1393705072535738
21044.41767068273,-0.1360314568326828
21045.421686746988,-0.12367239173622124
21046.425702811244,-0.10386884542677421
21047.4297188755,-0.08736023945748883
21048.433734939757,-0.07411771737108097
21049.437751004018,-0.06317569253141642
21050.441767068274,-0.05482455679639742
21051.44578313253,-0.05428776775684696
21052.449799196787,-0.07026126762408325
21053.453815261044,-0.07954635276600897
21054.4578313253,-0.09243159161015058
21055.461847389557,-0.10919011189481154
21056.465863453814,-0.1232289057011755
21057.469879518074,-0.13353746087425122
21058.47389558233,-0.12984399433403837
21059.477911646587,-0.12401533610637472
21060.481927710844,-0.11896563910633517
21061.4859437751,-0.10215526835521871
21062.489959839357,-0.08372581381408395
21063.493975903613,-0.0666250868365168
21064.49799196787,-0.048299216098193654
21065.50200803213,-0.03457303228537967
21066.506024096387,-0.029866743259077566
21067.510040160643,-0.021039136607285513
21068.5140562249,-0.015940957956665613
21069.518072289156,-0.01710903456192625
21070.522088353413,-0.022130225304380247
21071.52610441767,-0.023855898316625712
21072.530120481926,-0.030662107842246655
21073.534136546186,-0.029318716645484244
21074.538152610443,-0.020505137784262217
21075.5421686747,-0.024762294160041165
21076.546184738956,-0.028931929330866524
21077.550200803213,-0.034376196779561496
21078.55421686747,-0.0364836705833298
21079.558232931726,-0.028468771401726656
21080.562248995982,-0.024774682038085416
21081.566265060243,-0.03307532707317051
21082.5702811245,-0.03923307110024865
21083.574297188756,-0.03679693839973197
21084.578313253012,-0.03383134089925477
21085.58232931727,-0.03068367346836709
21086.586345381525,-0.03145984190891227
21087.590361445782,-0.029255449655977372
21088.59437751004,-0.02945903205211664
21089.5983935743,-0.027679683989525472
21090.602409638555,-0.0358174804690492
21091.606425702812,-0.048905987099374215
21092.61044176707,-0.060313551659064046
21093.614457831325,-0.08160054678663187
21094.61847389558,-0.10978185810416363
21095.62248995984,-0.1360585821078928
21096.626506024095,-0.14699268601017934
21097.630522088355,-0.14847989579322984
21098.63453815261,-0.15229407738069511
21099.63855421687,-0.16067677822568527
21100.642570281125,-0.1700031600420786
21101.64658634538,-0.17486813408639534
21102.650602409638,-0.19100112623532794
21103.654618473895,-0.21550870500196595
21104.65863453815,-0.24186862910673312
21105.66265060241,-0.2829651453784834
21106.666666666668,-0.3206026208802868
21107.670682730924,-0.3566782819941281
21108.67469879518,-0.38878659926342607
21109.678714859438,-0.41670525548349246
21110.682730923694,-0.4405127024223532
21111.68674698795,-0.45371893624285065
21112.690763052207,-0.4715421789794405
21113.694779116468,-0.4867648315691824
21114.698795180724,-0.5012995857278568
21115.70281124498,-0.5177936449406957
21116.706827309237,-0.5393643571563942
21117.710843373494,-0.5634188082368112
21118.71485943775,-0.5804895093422857
21119.718875502007,-0.5954143377128318
21120.722891566264,-0.6128287869728268
21121.726907630524,-0.6249954210343844
21122.73092369478,-0.6414202467619106
21123.734939759037,-0.6509208287212189
21124.738955823294,-0.6611929748729608
21125.74297188755,-0.6669094851231492
21126.746987951807,-0.6747388371176228
21127.751004016063,-0.6831866416115346
21128.75502008032,-0.7046121419837235
21129.75903614458,-0.7367340930114281
21130.763052208837,-0.7710474918285897
21131.767068273093,-0.801457532858258
21132.77108433735,-0.8295340725428062
21133.775100401606,-0.8609079285295991
21134.779116465863,-0.88753353179154
21135.78313253012,-0.8994056112018711
21136.787148594376,-0.9172016516658488
21137.791164658636,-0.9321388729752584
21138.795180722893,-0.9592232692733447
21139.79919678715,-0.9882723337547432
