# WIC4-J1-J2 WG4-A-B WF4-J01-J02 024-A-B WST2-J1-J2 027-A-B WLNA2-J08-J09 030-A-B WST6-J1-J2 035-A-B WISOK4-1-2 036-A-B WD4-J1-J3 037-A-B WISOK13-1-2 165-A-B WSC13-J3-J2 172-A-B WST13-J1-J3 WU47.1-J2-J1 073-A-B WU47.2-J1-J2 WST19-J3-J2 396-A-B WST45-J1-J2 188-A-B W3CN8-J01-J02 189-A-B WST54-J1-J2 217-A-B WDTP1-J88-J29 223-A-B WST58-J1-J2 236-A-B WU60-J1-J2 W4CN3-J21-J22 237-A-B WST63-J1-J2 249-A-B WF15-J1-J2 250-A-B WISOK19-1-2 251-A-B WD7-1-3 252-A-B WISOK23-1-2 253-A-B WU66-J1-J2 WST67-J1-J2 294-A-B W5CN2-J01-J02 300-A-B WST71-J1-J2 311-A-B WISOK39-1-2 312-A-B WU71-J1-J2 WD15-J1-J2 315-A-B WISOK42-1-2 316-A-B WSC15-J4-J1 317-A-B WIM1-I2-O2 WU81-J2-J1 337-A-B WST75-J1-J2 348-A-B WU88-J1-J2 WCPA1-J01B-J02B 1BT-A-B WU1B-J1-J2 WTW1B-Input-Output WG10.1-A-B WG10.2-A-B WG10.3-A-B WISO2-J01-J02 WG11-A-B WSR2-J4-J2 WG12.1-A-B WG12.2-A-B WG12.3-A-B WG12.4-A-B WG12.5-A-B WOM2-J02-J08 WG37.1-A-B WG37.2-A-B WG37.3-A-B WG37.4-A-B WOC1-1-2
# 6645.0_80.0_-45.0H_CIF-5800.0G30.0_SKA18020_KKA0_MLO10_
DTP={'TC_N': 1, 'TC_R': 0, 'G_N': 1, 'G_R': 0, 'B1': 1, 'B2': 1, 'B3': 0, 'B4': 0, 'INV': 0, 'ALC': 0, 'G_NUM': -26, 'ALC_LEVEL': -26, 'LO': -400}
# Ch2
# Freq, Gain 
20310.0,-1.4642670125890263
20311.01265822785,-1.2566041827070862
20312.025316455696,-1.082617781512191
20313.037974683546,-0.947336583804784
20314.050632911392,-0.81219254482167
20315.063291139242,-0.705252525243381
20316.07594936709,-0.6091799630272945
20317.08860759494,-0.53187007604744
20318.101265822785,-0.4695293589448255
20319.113924050635,-0.4234363975482296
20320.12658227848,-0.39069448406454654
20321.13924050633,-0.3681963919914253
20322.151898734177,-0.3491774705471826
20323.164556962027,-0.3202320794413964
20324.177215189873,-0.29444840491830604
20325.189873417723,-0.26930967361054314
20326.20253164557,-0.22533138423620613
20327.21518987342,-0.18765976528887052
20328.227848101265,-0.16191868875373672
20329.240506329115,-0.14306611784670054
20330.25316455696,-0.13359138314267938
20331.26582278481,-0.11711522796285578
20332.278481012658,-0.12413275819374547
20333.291139240508,-0.11907883864535052
20334.303797468354,-0.11979576706063
20335.316455696204,-0.11606698760643042
20336.32911392405,-0.12133461121825917
20337.3417721519,-0.1309013404735282
20338.354430379746,-0.11689742462083785
20339.367088607596,-0.10350203775377054
20340.379746835442,-0.08422873934276964
20341.392405063292,-0.06086772504829696
20342.40506329114,-0.041978473603059285
20343.41772151899,-0.021348907571542952
20344.430379746835,-0.01129241109423873
20345.443037974685,-0.001112605946623546
20346.45569620253,0.0
20347.46835443038,-0.0036257774081818184
20348.481012658227,-0.008191298764316457
20349.493670886077,-0.009382792010477203
20350.506329113923,-0.016538591338381536
20351.518987341773,-0.032481744419129654
20352.53164556962,-0.03947602743975409
20353.54430379747,-0.04572472367009084
20354.556962025315,-0.05317375824210302
20355.569620253165,-0.06408002858877637
20356.58227848101,-0.07170326017016748
20357.59493670886,-0.08789137109529577
20358.607594936708,-0.10413051045894406
20359.620253164558,-0.11760779937094412
20360.632911392404,-0.13791254472103276
20361.645569620254,-0.15931927738812135
20362.6582278481,-0.18269966555641304
20363.67088607595,-0.20351326216754018
20364.683544303796,-0.22406116677981203
20365.696202531646,-0.23597164527258485
20366.708860759492,-0.25404954116707046
20367.721518987342,-0.2725856390869126
20368.73417721519,-0.28863833693321084
20369.74683544304,-0.30789312753485376
20370.759493670885,-0.36314178658432184
20371.772151898735,-0.4276822832537377
20372.78481012658,-0.49758215596431654
20373.79746835443,-0.5683067878976686
20374.810126582277,-0.639533691454929
20375.822784810127,-0.7121960600932127
20376.835443037973,-0.7655761962709136
20377.848101265823,-0.8190726890896229
20378.86075949367,-0.883810262261683
20379.87341772152,-0.9507486309795397
20380.886075949365,-1.0201473766908293
20381.898734177215,-1.0929608780366493
20382.91139240506,-1.200902433778559
20383.92405063291,-1.3187048765210108
20384.936708860758,-1.4485584070981616
20385.949367088608,-1.602682049643164
20386.962025316454,-1.7760381538872707
20387.974683544304,-1.9841349709623657
20388.98734177215,-2.228177624195574
20390.0,-2.524394403993547
