# WIC6-J1-J2 WG6-A-B WF6-J01-J02 040-A-B WST4-J1-J2 042-A-B WLNA3-J05-J06 045-A-B WST8-J1-J2 051-A-B WISOK6-1-2 052-A-B WD6-J1-J3 053-A-B WISOK17-1-2 167-A-B WSC11-J3-J2 170-A-B WST11-J1-J3 WU43.1-J2-J1 067-A-B WU43.2-J1-J2 WST17-J3-J2 394-A-B WST43-J1-J3 197-A-B WST42-J4-J2 182-A-B W3CN5-J01-J02 183-A-B WST51-J1-J2 214-A-B WDTP1-J58-J29 223-A-B WST58-J1-J2 236-A-B WU60-J1-J2 W4CN3-J21-J22 237-A-B WST63-J1-J2 249-A-B WF15-J1-J2 250-A-B WISOK19-1-2 251-A-B WD7-1-3 252-A-B WISOK23-1-2 253-A-B WU66-J1-J2 WST67-J1-J2 294-A-B W5CN2-J01-J02 300-A-B WST71-J1-J2 311-A-B WISOK39-1-2 312-A-B WU71-J1-J2 WD15-J1-J3 313-A-B WISOK41-1-2 WU75-J2-J1 314-A-B WIM1-I1-O1 WU82-J2-J1 338-A-B WST76-J1-J2 349-A-B WU89-J1-J2 WCPA2-J01A-J02A 2AT-A-B WU2A-J1-J2 WTW2A-Input-Output WG13.1-A-B WG13.2-A-B WG13.3-A-B WISO3-J01-J02 WG14-A-B WSR3-J4-J2 WG15.1-A-B WG15.2-A-B WG15.3-A-B WG15.4-A-B WOM2-J01-J08 WG37.1-A-B WG37.2-A-B WG37.3-A-B WG37.4-A-B WOC1-1-2
# 5725.0_80.0_-45.0H_CIF-5050.0G30.0_SKA17980_KKA0_MLO10_
DTP={'TC_N': 1, 'TC_R': 0, 'G_N': 1, 'G_R': 0, 'B1': 1, 'B2': 1, 'B3': 0, 'B4': 0, 'INV': 0, 'ALC': 0, 'G_NUM': -26, 'ALC_LEVEL': -26, 'LO': -285}
# Ch1
# Freq, Gain 
20215.0,-2.3565949958654
20216.01265822785,-2.162548188164699
20217.025316455696,-1.9881902909469886
20218.037974683546,-1.826197993826142
20219.050632911392,-1.6737563064550045
20220.063291139242,-1.524922885518727
20221.07594936709,-1.386833942520326
20222.08860759494,-1.2695518655977764
20223.101265822785,-1.1621353624155475
20224.113924050635,-1.0882254145304557
20225.12658227848,-1.0207374834952958
20226.13924050633,-0.9741569018939273
20227.151898734177,-0.9386986780074338
20228.164556962027,-0.9099237636590018
20229.177215189873,-0.8814963475468787
20230.189873417723,-0.8552823713800066
20231.20253164557,-0.8426101064166929
20232.21518987342,-0.8231183778030982
20233.227848101265,-0.7983246544951896
20234.240506329115,-0.772070710305016
20235.25316455696,-0.7408682800642268
20236.26582278481,-0.7075585475395414
20237.278481012658,-0.6810593798112521
20238.291139240508,-0.6636266793474164
20239.303797468354,-0.6548517090131156
20240.316455696204,-0.6441185490792876
20241.32911392405,-0.643765826367364
20242.3417721519,-0.6415331290635606
20243.354430379746,-0.6304805777748541
20244.367088607596,-0.6268051846164155
20245.379746835442,-0.6198845234504518
20246.392405063292,-0.6015030516469722
20247.40506329114,-0.5676554620175054
20248.41772151899,-0.5291484308673304
20249.430379746835,-0.4960369036632173
20250.443037974685,-0.44959643762972945
20251.45569620253,-0.4024509125882645
20252.46835443038,-0.3635888801821352
20253.481012658227,-0.3308329435001127
20254.493670886077,-0.3123431420533791
20255.506329113923,-0.3019800848411194
20256.518987341773,-0.294683874418844
20257.53164556962,-0.28464462364566145
20258.54430379747,-0.26849512061801306
20259.556962025315,-0.24613402141567775
20260.569620253165,-0.23141811747844798
20261.58227848101,-0.2163399938068693
20262.59493670886,-0.1909381259719325
20263.607594936708,-0.15697553465670921
20264.620253164558,-0.12428363903725881
20265.632911392404,-0.09678575341352769
20266.645569620254,-0.07449571982412806
20267.6582278481,-0.05669019069830483
20268.67088607595,-0.041472469168631676
20269.683544303796,-0.036129487366054036
20270.696202531646,-0.02615489371054025
20271.708860759492,-0.008106792006543628
20272.721518987342,-0.0028333961979001288
20273.73417721519,-0.002208763428264149
20274.74683544304,0.0
20275.759493670885,-0.003359213939980066
20276.772151898735,-0.020777640391152374
20277.78481012658,-0.04854997257098148
20278.79746835443,-0.08582470480899218
20279.810126582277,-0.12979325609017422
20280.822784810127,-0.1797289030812621
20281.835443037973,-0.23957647484650835
20282.848101265823,-0.27869284745018064
20283.86075949367,-0.3184719833335308
20284.87341772152,-0.3543010547309535
20285.886075949365,-0.37018861452541785
20286.898734177215,-0.38854611260904903
20287.91139240506,-0.41595717500043605
20288.92405063291,-0.4735498941189107
20289.936708860758,-0.5634839648789836
20290.949367088608,-0.6867140046100033
20291.962025316454,-0.8602277721627445
20292.974683544304,-1.07547134487681
20293.98734177215,-1.3320494550666737
20295.0,-1.6415478103758971
