# WIC5-J1-J2 WG5-A-B WF5-J01-J02 039-A-B WST3-J1-J2 041-A-B WLNA3-J02-J03 044-A-B WST7-J1-J2 047-A-B WISOK5-1-2 048-A-B WD5-J1-J3 049-A-B WISOK15-1-2 166-A-B WSC12-J3-J2 171-A-B WST12-J1-J3 WU45.1-J2-J1 070-A-B WU45.2-J1-J2 WST18-J3-J2 395-A-B WST44-J1-J2 186-A-B W3CN7-J01-J02 187-A-B WST53-J1-J2 216-A-B WDTP1-J78-J39 224-A-B WST59-J1-J2 238-A-B WU61-J1-J2 W4CN2-J11-J12 239-A-B WST64-J1-J2 256-A-B WF16-J1-J2 257-A-B WISOK20-1-2 258-A-B WD8-1-3 259-A-B WISOK25-1-2 260-A-B WU67-J1-J2 WST68-J1-J2 295-A-B W5CN3-J01-J02 301-A-B WST72-J1-J2 318-A-B WISOK40-1-2 319-A-B WU72-J1-J2 WD16-J1-J3 320-A-B WISOK43-1-2 WU76-J2-J1 321-A-B WIM1-I3-O3 WU83-J2-J1 339-A-B WST77-J1-J2 350-A-B WU90-J1-J2 WCPA2-J01B-J02B 2BT-A-B WU2B-J1-J2 WTW2B-Input-Output WG16.1-A-B WG16.2-A-B WG16.3-A-B WISO4-J01-J02 WG17-A-B WSR4-J4-J2 WG18.1-A-B WG18.2-A-B WG18.3-A-B WG18.4-A-B WOM2-J03-J08 WG37.1-A-B WG37.2-A-B WG37.3-A-B WG37.4-A-B WOC1-1-2
# 5725.0_80.0_-45.0H_CIF-5050.0G30.0_SKA18120_KKA0_MLO10_
DTP={'TC_N': 1, 'TC_R': 0, 'G_N': 1, 'G_R': 0, 'B1': 1, 'B2': 1, 'B3': 0, 'B4': 0, 'INV': 0, 'ALC': 0, 'G_NUM': -26, 'ALC_LEVEL': -26, 'LO': -235}
# Ch3
# Freq, Gain 
20405.0,-3.2547339413610104
20406.01265822785,-2.9459098402615993
20407.025316455696,-2.6715135417612075
20408.037974683546,-2.429477103904375
20409.050632911392,-2.2099435812782673
20410.063291139242,-2.0175205408165695
20411.07594936709,-1.8466769504931904
20412.08860759494,-1.7096612045979285
20413.101265822785,-1.5847187302382935
20414.113924050635,-1.4742661979181264
20415.12658227848,-1.3718688960664238
20416.13924050633,-1.2706924521636793
20417.151898734177,-1.186857671328518
20418.164556962027,-1.1137433797719893
20419.177215189873,-1.0518962544391144
20420.189873417723,-1.002951347990134
20421.20253164557,-0.9545454186706621
20422.21518987342,-0.9046291435906539
20423.227848101265,-0.8504690510802035
20424.240506329115,-0.8018619688458131
20425.25316455696,-0.7534412274172837
20426.26582278481,-0.6969651501888023
20427.278481012658,-0.6502668545715977
20428.291139240508,-0.6219838251860779
20429.303797468354,-0.606050152141357
20430.316455696204,-0.5938936082623343
20431.32911392405,-0.5901955195339923
20432.3417721519,-0.5901711881555229
20433.354430379746,-0.5759762462569213
20434.367088607596,-0.5557672740301527
20435.379746835442,-0.5389479221498945
20436.392405063292,-0.5115152433595753
20437.40506329114,-0.47898579613717374
20438.41772151899,-0.4423968909991842
20439.430379746835,-0.4046281110380221
20440.443037974685,-0.3559897654186557
20441.45569620253,-0.3136757988833594
20442.46835443038,-0.2768579072421531
20443.481012658227,-0.24754889013613024
20444.493670886077,-0.2341551624570002
20445.506329113923,-0.22302206401294455
20446.518987341773,-0.21588882075346305
20447.53164556962,-0.2083999104008356
20448.54430379747,-0.20495344595576626
20449.556962025315,-0.19309672798615196
20450.569620253165,-0.1773457591396479
20451.58227848101,-0.16456870501806975
20452.59493670886,-0.13579856739212204
20453.607594936708,-0.10684914019427083
20454.620253164558,-0.07811431324627449
20455.632911392404,-0.047112621874866534
20456.645569620254,-0.01911072914069223
20457.6582278481,-0.007578301187159298
20458.67088607595,0.0
20459.683544303796,-0.0049659804722210765
20460.696202531646,-0.013182368391078114
20461.708860759492,-0.022297085167970465
20462.721518987342,-0.04081547012561515
20463.73417721519,-0.04833337366232371
20464.74683544304,-0.048965374167451614
20465.759493670885,-0.05056164640396332
20466.772151898735,-0.04497500510767338
20467.78481012658,-0.03593691618336692
20468.79746835443,-0.03835750678121741
20469.810126582277,-0.03415196024181455
20470.822784810127,-0.04714473569412547
20471.835443037973,-0.08141719804014258
20472.848101265823,-0.10951956739304336
20473.86075949367,-0.15936500949649712
20474.87341772152,-0.2180783001200055
20475.886075949365,-0.2916842786268461
20476.898734177215,-0.346545667479802
20477.91139240506,-0.4058389424274367
20478.92405063291,-0.4749673064518518
20479.936708860758,-0.5414315437498374
20480.949367088608,-0.6244569474045392
20481.962025316454,-0.7142271851186663
20482.974683544304,-0.8375545064488819
20483.98734177215,-0.9956345810166098
20485.0,-1.1985428405684857
