# WIC1-J1-J2 WG1-A-B WF1-J01-J02 001-A-B WSC1-J4-J1 003-A-B WLNA1-J02-J03 007-A-B WSC3-J1-J2 011-A-B WISOK1-1-2 012-A-B WD1-J1-J3 013-A-B WISOK7-1-2 014-A-B WSC10-J1-J2 169-A-B WST10-J1-J3 WU39.1-J2-J1 064-A-B WU39.2-J1-J2 WST16-J3-J2 151-A-B WST40-J1-J2 178-A-B W3CN3-J01-J02 179-A-B WST49-J1-J2 212-A-B WDTP1-J38-J39 224-A-B WST59-J1-J2 238-A-B WU61-J1-J2 W4CN2-J11-J12 239-A-B WST64-J1-J2 256-A-B WF16-J1-J2 257-A-B WISOK20-1-2 258-A-B WD8-1-3 259-A-B WISOK25-1-2 260-A-B WU67-J1-J2 WST68-J1-J2 295-A-B W5CN3-J01-J02 301-A-B WST72-J1-J2 318-A-B WISOK40-1-2 319-A-B WU72-J1-J2 WD16-J1-J2 322-A-B WISOK44-1-2 323-A-B WSC16-J4-J1 324-A-B WIM1-I4-O4 WU84-J2-J1 340-A-B WST78-J1-J2 351-A-B WU91-J1-J2 WCPA3-J01A-J02A 3AT-A-B WU3A-J1-J2 WTW3A-Input-Output WG19.1-A-B WG19.2-A-B WG19.3-A-B WISO5-J01-J02 WG20-A-B WSR5-J4-J2 WG21.1-A-B WG21.2-A-B WG21.3-A-B WG21.4-A-B WOM2-J04-J08 WG37.1-A-B WG37.2-A-B WG37.3-A-B WG37.4-A-B WOC1-1-2
# 5725.0_80.0_-45.0H_CIF-5050.0G30.0_SKA18220_KKA0_MLO10_
DTP={'TC_N': 1, 'TC_R': 0, 'G_N': 1, 'G_R': 0, 'B1': 1, 'B2': 1, 'B3': 0, 'B4': 0, 'INV': 0, 'ALC': 0, 'G_NUM': -26, 'ALC_LEVEL': -26, 'LO': -240}
# Ch4
# Freq, Gain 
20500.0,-2.9458866983041148
20501.01265822785,-2.666581632766892
20502.025316455696,-2.4125359341394983
20503.037974683546,-2.206150530449399
20504.050632911392,-2.032606392333733
20505.063291139242,-1.8700371425782265
20506.07594936709,-1.7453879558530545
20507.08860759494,-1.6455954557111951
20508.101265822785,-1.552618180530473
20509.113924050635,-1.4589213743130571
20510.12658227848,-1.367841583185168
20511.13924050633,-1.2951821414307503
20512.151898734177,-1.2331066326706832
20513.164556962027,-1.1623349939322765
20514.177215189873,-1.0906880967940822
20515.189873417723,-1.0334082535598768
20516.20253164557,-0.9781430378453138
20517.21518987342,-0.9351282794650331
20518.227848101265,-0.8960093783076104
20519.240506329115,-0.8830154455936139
20520.25316455696,-0.8862458598058893
20521.26582278481,-0.8880865815811632
20522.278481012658,-0.8685282916897563
20523.291139240508,-0.8545475823798583
20524.303797468354,-0.8364768017134168
20525.316455696204,-0.8211041226362852
20526.32911392405,-0.7653730439329891
20527.3417721519,-0.7125583368432444
20528.354430379746,-0.6559665638315124
20529.367088607596,-0.6187276254957439
20530.379746835442,-0.5660754593475517
20531.392405063292,-0.5074705241477631
20532.40506329114,-0.4780222609088298
20533.41772151899,-0.4619970464382419
20534.430379746835,-0.4452921705944277
20535.443037974685,-0.40833847025538006
20536.45569620253,-0.38687864727923227
20537.46835443038,-0.3763182199108144
20538.481012658227,-0.36165227515716936
20539.493670886077,-0.33525354865818
20540.506329113923,-0.32231648478946795
20541.518987341773,-0.3098483192412331
20542.53164556962,-0.30224008315082784
20543.54430379747,-0.2563266046994812
20544.556962025315,-0.21220807809984166
20545.569620253165,-0.17922724317995176
20546.58227848101,-0.16983065822215337
20547.59493670886,-0.1421077336172587
20548.607594936708,-0.1194681691282824
20549.620253164558,-0.11291892938183423
20550.632911392404,-0.11536839537924237
20551.645569620254,-0.12095272673999347
20552.6582278481,-0.12178939763855823
20553.67088607595,-0.12630192624545344
20554.683544303796,-0.14496137174116797
20555.696202531646,-0.15195259184854137
20556.708860759492,-0.12343248674418561
20557.721518987342,-0.1052729740844569
20558.73417721519,-0.09288042736457669
20559.74683544304,-0.0690709668612115
20560.759493670885,-0.03125285863603011
20561.772151898735,-0.014767453566584265
20562.78481012658,0.0
20563.79746835443,-0.010601546302268616
20564.810126582277,-0.0054491907087808045
20565.822784810127,-0.006751034833506253
20566.835443037973,-0.03504417034577756
20567.848101265823,-0.07047838429848241
20568.86075949367,-0.11438458340537494
20569.87341772152,-0.14313107692908744
20570.886075949365,-0.20772105921354012
20571.898734177215,-0.27025505509944026
20572.91139240506,-0.32678855019529607
20573.92405063291,-0.37949665951366285
20574.936708860758,-0.4497016954015436
20575.949367088608,-0.5571270306698608
20576.962025316454,-0.6633064048220305
20577.974683544304,-0.7887309314838262
20578.98734177215,-0.963541629010038
20580.0,-1.2007785173364667
